420	421	453	496	503	493	434
415	434	489	416
440	439	455	474	456
437	466	467	476	495	438
422	423	446	462	487	425
424	425	485	463	450
426	430	483	509	506	445	427
443	442	451	499	548	528	523	455
461	477	511	505	462
465	482	514	480	464
449	448	479	518	510	483
441	432	433	445	507	497	453
435	436	501	517	490	454
487	505	512	542	522	486	485
458	457	481	531	545	525	484
475	484	526	535	534	476
459	463	486	521	471	460
469	468	472	532	530	482
473	474	523	527	513	477
489	493	504	492	488
478	480	515	561	519	479
491	492	552	570	553	502	498
528	549	564	529	527
511	513	529	563	580	544	512
470	471	539	557	559	538	472
497	524	565	508	496
494	495	534	536	583	568	499
507	506	516	555	566	524
521	522	543	558	539
514	530	533	540	569	515
518	519	562	520
509	510	520	585	594	592	556	516
504	503	508	567	571	552
500	502	554	547	537	501
525	550	572	551	526
532	538	560	591	541	533
541	590	587	577	540
542	544	581	611	582	543
535	551	573	613	602	536
556	593	603	575	555
545	546	578	623	625	600	550
562	561	569	577	588	609	595	585
565	566	575	604	628	606	579	567
570	571	579	605	607	574
554	553	574	608	638	601	598
558	582	612	618	576	557
559	576	619	621	599	560
572	600	626	643	624	573
564	589	615	586	563
587	597	640	610	588
549	548	568	584	659	616	589
590	591	599	622	642	597
580	586	633	664	635	627	581
609	610	641	667	661	620
594	595	620	647	596
593	592	596	646	617
603	617	648	629	604
618	630	683	655	636	619
606	632	662	651	631	605
624	644	649	614	613
615	616	678	665	633
612	611	627	634	671	684	630
607	631	652	679	639	608
583	602	614	650	688	660	584
621	636	654	657	653	622
625	637	666	680	645	626
628	629	656	674	663	632
640	642	653	658	700	669	641
648	646	647	661	668	693	675	656
635	673	672	634
644	643	645	691	707	677
649	677	706	709	689	650
657	676	718	701	658
651	670	712	702	682	652
672	711	717	695	686	671
654	655	685	704	676
662	663	687	722	713	670
673	664	665	692	698	728	730	720	716	711
667	669	708	741	747	697	668
674	675	694	723	687
678	659	660	690	725	699	692
680	681	703	727	749	745	715	691
688	689	714	726	690
693	697	748	740	734	694
683	684	686	696	737	705	685
695	724	743	752	739	696
704	705	736	719	718
700	701	719	738	742	708
707	715	746	758	710	706
709	710	759	735	714
699	733	756	729	698
725	726	735	764	767	757	733
717	716	721	773	744	724
736	737	739	754	762	755	738
732	774	721	720
730	731	772	778	732
742	755	763	783	770	750	741
728	729	761	765	771	731
744	776	785	753	743
745	751	777	792	789	760	746
752	753	787	779	775	754
759	758	760	788	795	768	764
756	757	769	790	766	761
771	781	803	804	797	782	772
767	768	796	807	794	769
765	766	791	781
762	775	780	799	784	763
773	774	778	782	798	815	786	776
779	793	812	810	809	780
791	790	794	808	805	803
787	785	786	816	813	793
789	801	802	817	819	800	788
795	800	820	822	823	811	796
797	806	821	818	798
808	807	811	824	829	826	814
804	805	814	827	828	825	806
